country,mean,q025,q975,Rhat,param,param_fam,run_level,variant,identifier,time_left,time_right,source
ETH,-0.920529663775,-1.9347275000000002,-0.011887299999999979,1.0003508686046347,betas_g1[12],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.317557070239,-0.3085022499999999,1.0106750000000007,1.0000597240626474,betas_g2[1],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.77794213955,0.06966425000000004,1.5392750000000002,0.9995984301637401,betas_g2[2],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,1.092051246175,0.38824949999999997,1.8682450000000004,0.9995239016236772,betas_g2[3],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.6231455902825,-0.1048915,1.35251,0.9992303526508339,betas_g2[4],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.590146675305,-0.15006574999999997,1.3166250000000002,0.999701509184631,betas_g2[5],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.046156506335,-0.69613225,0.738554,1.0009343894332994,betas_g2[6],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,-1.129202524775,-2.04653,-0.35781624999999984,1.0009892841374446,betas_g2[7],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,-1.1523820272425,-2.0438075000000002,-0.39622399999999947,0.999302053254168,betas_g2[8],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,-0.877054878325,-1.7706674999999998,-0.10195524999999987,1.0002237944087962,betas_g2[9],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,-0.39381151037,-1.1248274999999999,0.29129350000000004,0.9992878745358135,betas_g2[10],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,-0.095782350945,-0.815467,0.6266385000000001,0.9997681848816662,betas_g2[11],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
ETH,0.2010774914425,-0.5719415000000001,1.00476,1.00046414026235,betas_g2[12],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_ETH_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
GAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GIN,-3.02716794,-5.0878524999999994,-1.5378749999999999,1.0007365184209667,betas_g1[1],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-2.8095874855,-4.9816175,-1.058075,1.0034499675911321,betas_g1[2],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-2.65961840325,-4.8388124999999995,-0.9734194999999999,1.0060640214561614,betas_g1[3],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-2.155112245325,-4.1809775,-0.5873872499999999,1.004496668106667,betas_g1[4],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-1.56341008095,-3.3707925,-0.11187574999999965,1.0001955553847817,betas_g1[5],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,0.16959462967925001,-1.0755249999999998,1.4109175,1.0012438364650358,betas_g1[6],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,2.42844706575,1.2823499999999999,3.8078049999999997,1.0024231748147896,betas_g1[7],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,3.087050125,1.9325550000000002,4.49065,1.0038516912179694,betas_g1[8],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,3.396612025,2.2987475,4.8654425,1.0040514608884,betas_g1[9],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,3.13419705,1.9768350000000001,4.50079,1.0074781886539164,betas_g1[10],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,1.414070101475,0.28148275,2.6459025,1.0025681044826316,betas_g1[11],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-1.41510604045,-3.0601374999999997,0.030408950000000008,1.0000052345565538,betas_g1[12],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.683763153545,-2.095825,0.9148740000000016,0.9995204177934617,betas_g2[1],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,0.41842617112545,-1.1125525,2.1209925000000007,1.0023933364532,betas_g2[2],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,0.84184058819,-0.59591825,2.5086000000000004,1.0049412836440845,betas_g2[3],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,1.582651568,0.3360995,3.1839375000000008,1.0040911770342609,betas_g2[4],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,0.7527347456075,-0.5481010000000001,2.254477500000001,1.000777834969857,betas_g2[5],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,0.1615021298825,-1.1927999999999999,1.4024250000000005,0.9999024383373919,betas_g2[6],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.44748477025475,-1.96369,0.8175965000000003,1.000836952175062,betas_g2[7],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.969219972825,-2.7175925,0.38888325000000007,1.0024550140574602,betas_g2[8],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.7808074477175,-2.4346149999999995,0.5545232500000006,1.0011443741252786,betas_g2[9],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.4453730459175,-1.9775325,0.8002287500000004,1.0026784716826467,betas_g2[10],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.112309587547,-1.4171624999999999,1.0748775000000008,1.0010196469147783,betas_g2[11],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GIN,-0.31803159329,-1.7215775,1.21232,1.0002234537794654,betas_g2[12],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_GIN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-0.7105988004,-1.3755275,-0.09178639999999998,0.9996623439667327,betas_g1[1],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-1.528377265,-2.24186,-0.8538622499999999,1.0005751942790297,betas_g1[2],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-1.930357895,-2.7135524999999996,-1.1597599999999997,1.0005180757773176,betas_g1[3],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-2.079592625,-2.892295,-1.33586,1.001129366592341,betas_g1[4],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-1.565634585,-2.3011575,-0.889346,1.0000502681018688,betas_g1[5],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,-0.078862986775,-0.6341834999999999,0.45699025000000004,1.0002108909802878,betas_g1[6],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,0.675524269125,0.148881,1.2312325000000002,0.9997433313364336,betas_g1[7],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,1.119093295,0.6172444999999999,1.6528725000000002,1.0006480373920184,betas_g1[8],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,1.2470740025,0.7409140000000001,1.7872325,0.9995312388421013,betas_g1[9],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,1.9009224475,1.4003875000000001,2.3985325,1.0008100504593924,betas_g1[10],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,1.831701875,1.31229,2.347015,0.9999076828707549,betas_g1[11],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
GNB,1.1189110175,0.56889925,1.670905,0.9994779897774049,betas_g1[12],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_GNB_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.49195612421,0.085057775,0.8555125000000002,1.0022551313308314,betas_g1[1],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.138583493845,-0.28331850000000003,0.532575,1.0002629756687411,betas_g1[2],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.137578466105,-0.31233049999999996,0.5652,1.0018285414551726,betas_g1[3],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.1103240223825,-0.28302075,0.492172,1.0023941242487366,betas_g1[4],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.04758169206925,-0.346042,0.44787975,1.0024156791633962,betas_g1[5],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.049704146,-0.33527775000000004,0.4270330000000002,1.000259829868023,betas_g1[6],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,-0.010986207825,-0.4203325,0.3629025,1.0004471860029256,betas_g1[7],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,-0.4112293254685,-0.9119752499999999,0.049689700000000045,1.0012580420502104,betas_g1[8],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,-0.27770252869625,-0.75925225,0.1646,1.0008582993484845,betas_g1[9],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,-0.09155658950025,-0.524736,0.31207250000000003,1.0007215997327277,betas_g1[10],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,-0.19246727189675,-0.64507075,0.2281210000000001,0.9998451717628696,betas_g1[11],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
KEN,0.00804142817025,-0.4273325,0.4104857500000002,1.0025565018692486,betas_g1[12],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_KEN_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
LBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLI,0.057852180139249997,-0.92366575,0.9804382500000002,0.9994729278133404,betas_g1[1],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,0.103195606029,-0.8670035,0.9640460000000003,0.9996759995525818,betas_g1[2],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-0.178923941572,-1.24783,0.82168725,0.9995310543484014,betas_g1[3],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-0.19504973445,-1.220825,0.78575275,0.9994210254164364,betas_g1[4],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-0.099802279695,-0.9973082499999999,0.7751842500000002,0.9994543918555217,betas_g1[5],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,0.12773522484,-0.8569185,1.0492175,0.9995842874722721,betas_g1[6],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,0.95745129303,0.20199500000000006,1.7115400000000003,0.999484691351942,betas_g1[7],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,0.80672340415,0.10382885000000006,1.4971000000000005,0.9994490373437711,betas_g1[8],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-1.18671916825,-2.0926074999999997,-0.32584874999999985,0.999752040982591,betas_g1[9],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-1.567465382,-2.48281,-0.71914325,0.9998241239551083,betas_g1[10],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,-0.2703478559665,-1.0504499999999999,0.44786875000000037,0.9997503648607288,betas_g1[11],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MLI,1.4455164955,0.54627825,2.3556925000000013,0.9998004209621677,betas_g1[12],betas_g1,2,base,mean_annual_incidence,all,all,./generated_data/outputs/output_MLI_mean_annual_incidence_base_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
MOZ,-0.051471608590250004,-1.5823975,1.3343325000000008,1.0012708032999293,betas_g1[1],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.0383775685129,-2.08162,2.154445000000003,1.0030578939985235,betas_g1[2],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.658644801665,-1.8341,3.132425000000002,1.008265764810998,betas_g1[3],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.5629578489525,-2.0109425,3.0869275000000007,1.0061243886608073,betas_g1[4],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,1.172220028375,-1.462645,3.9502250000000005,1.0042135954208777,betas_g1[5],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.8734777217825,-1.7740375,3.5439249999999998,1.008144444204047,betas_g1[6],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.1664138889135,-2.097175,2.4419775000000006,1.0100401974398623,betas_g1[7],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.3917679936825,-2.125005,1.1532650000000002,1.0038115525570437,betas_g1[8],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.5600300911175,-3.2256600000000004,1.7567450000000004,1.0066607928792919,betas_g1[9],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.44140419438,-3.5775799999999998,2.529235000000001,1.0098575414675017,betas_g1[10],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-1.00870682515,-4.279352499999999,1.8795375000000012,1.0129860513589526,betas_g1[11],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-1.01866062232,-3.7151525000000003,1.2349675000000013,1.0087784697269284,betas_g1[12],betas_g1,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,2.37067891,0.9953345,3.9539700000000004,1.002439755452882,betas_g2[1],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,1.922057239075,-0.03532032499999998,3.9536500000000006,1.003344255849206,betas_g2[2],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.7954327161275,-1.3999949999999999,2.988445,1.0113609257613423,betas_g2[3],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.14455915185999998,-2.7830399999999997,2.3492675000000003,1.0070775281308655,betas_g2[4],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.2166534755025,-3.11197,2.5612400000000006,1.00874719486084,betas_g2[5],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.817582747875,-3.496025,1.770832500000001,1.0025607824954517,betas_g2[6],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-1.601726488845,-4.087895,0.6688987500000002,1.0032854475054065,betas_g2[7],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-2.4702347275,-4.37182,-1.0282825,1.0037517762947221,betas_g2[8],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,-0.93421445532275,-3.2993225,1.3124250000000008,1.0055662894491588,betas_g2[9],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.344536587855,-2.6092225,3.4581150000000003,1.0086588141067554,betas_g2[10],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.25408504428,-2.60823,3.0018200000000004,1.0131950012715847,betas_g2[11],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MOZ,0.49813276005525,-1.7376425,2.517665,1.0063698136035981,betas_g2[12],betas_g2,1,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_MOZ_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,0.83703683,0.458509,1.2195025,1.0032956210807082,betas_g1[1],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,1.0985276875,0.7278485,1.4704024999999998,1.0017557101311931,betas_g1[2],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,0.8133153056,0.411424,1.2129050000000001,1.0000836086918043,betas_g1[3],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,0.550788516225,0.1096045,0.9750902499999999,1.0033154097385701,betas_g1[4],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,-0.22954997445,-0.79060875,0.2798252500000001,1.0000087803277649,betas_g1[5],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,-0.8374192345225,-1.5554424999999998,-0.18937074999999975,1.0007672703563104,betas_g1[6],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,-0.414304284152,-1.10563,0.21055975000000007,1.003290897215124,betas_g1[7],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,0.030187813888749998,-0.66623475,0.70679925,0.9996395750981693,betas_g1[8],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,-0.59670567569675,-1.4527750000000001,0.1418820000000001,1.0044331998817306,betas_g1[9],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,-0.9450589353875,-1.85371,-0.12945049999999955,1.0015894822954279,betas_g1[10],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
