elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic,country,run_level,variant,identifier,time_left,time_right
0,0,-1.182335115783414,0.3079814787828788,0.39603902418516324,0.14133702393238562,2.364670231566828,0.6159629575657576,"NAM",1,null,occurrence,all,all
-0.17623244284251793,0.09007423756311261,-1.358567558625932,0.3164533739568785,0.5029007467701518,0.14651046778860657,2.717135117251864,0.632906747913757,"NAM",1,mixture,occurrence,all,all
-0.18652369338394337,0.07358754639439194,-1.3688588091673575,0.33880317144457717,0.5347246584058878,0.17318830867269203,2.737717618334715,0.6776063428891543,"NAM",1,base,occurrence,all,all
-0.21586251536604006,0.11576585631268539,-1.3981976311494542,0.33807495452735553,0.5285643753011566,0.16273980887088157,2.7963952622989083,0.6761499090547111,"NAM",1,offset,occurrence,all,all
-6.198035623533312,4.217891097077254,-7.380370739316726,4.423652581616361,5.778716599137278,4.236916036448817,14.760741478633452,8.847305163232722,"NAM",1,mixture_offset,occurrence,all,all
