elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic,country,run_level,variant,identifier,time_left,time_right
0,0,-6.792067731367255,1.3553185275234383,1.6012758876161017,0.45111044004201495,13.58413546273451,2.7106370550468766,BFA,1,base,occurrence,all,all
-0.47939137922166974,0.24619734918176053,-7.271459110588925,1.443933189221471,1.4848040662571638,0.4008717962336423,14.54291822117785,2.887866378442942,BFA,1,mixture,occurrence,all,all
-1.8282652239805257,0.6524675853288954,-8.62033295534778,1.688924252087067,1.3133939202795473,0.29480169654674454,17.24066591069556,3.377848504174134,BFA,1,null,occurrence,all,all
-7.99231001604971,2.4194597614690996,-14.784377747416965,3.1419622263374594,2.560238795936053,0.6431391437338388,29.56875549483393,6.283924452674919,BFA,1,offset,occurrence,all,all
-239.29362900975119,93.56107208170994,-246.08569674111837,93.88090123114489,227.85031027314983,92.34734970733436,492.17139348223674,187.76180246228978,BFA,1,mixture_offset,occurrence,all,all
