elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic,country,run_level,variant,identifier,time_left,time_right
0,0,-139.5257462290326,19.44948937685985,29.604083380710918,5.667025451724346,279.0514924580652,38.8989787537197,AGO,1,mixture,cases,all,all
-3.8684425228294437,1.7995020018313688,-143.3941887518622,19.828564932502335,23.642996238315718,4.856231029924759,286.7883775037244,39.65712986500467,AGO,1,base,cases,all,all
-24.672954958546903,9.31040284115366,-164.19870118757967,24.05346368578384,17.80156677915071,3.9552601004782195,328.39740237515934,48.10692737156768,AGO,1,null,cases,all,all
-33.42547715888616,5.954104192982917,-172.9512233879186,21.783740739923715,43.71381643270789,7.008461326149072,345.9024467758372,43.56748147984743,AGO,1,offset,cases,all,all
-303.75928032094527,45.624609447505456,-443.2850265499778,61.48226877447782,319.7855909522527,49.41495527575556,886.5700530999555,122.96453754895563,AGO,1,mixture_offset,cases,all,all
