elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic,country,run_level,variant,identifier,time_left,time_right
0,0,-151.44355657376605,26.369962370445435,28.50953179346412,6.943337726224138,302.8871131475321,52.73992474089087,ZWE,1,offset,cases,all,all
-10.464050961070033,6.80454621780023,-161.90760753483607,25.858420117774465,39.325240686651995,8.019524994023236,323.81521506967215,51.71684023554893,ZWE,1,mixture,cases,all,all
-19.74405360458291,5.419689344308163,-171.18761017834893,28.973649140470254,36.30265283992652,8.205658979558116,342.37522035669787,57.94729828094051,ZWE,1,base,cases,all,all
-28.497709471925415,7.286271202092182,-179.94126604569146,31.173986999708145,28.232072475900207,5.578683556571483,359.8825320913829,62.34797399941629,ZWE,1,null,cases,all,all
-1363.9354424657542,272.475142280838,-1515.3789990395214,285.9152147062359,1392.4699629305949,281.1653609601426,3030.757998079043,571.8304294124717,ZWE,1,mixture_offset,cases,all,all
