country,gid,name,run_level,model,month,mean,q025,q975
ETH,ETH.11.5_1,Semien Mi'irabaw,2,mixture_offset,3,-1.7911563161898303,-2.7936567228399944,-0.9768510626227248
ETH,ETH.1.1_1,Addis Abeba,2,mixture_offset,4,-0.979565767460549,-1.6941314688481173,-0.4376710475912347
ETH,ETH.2.1_1,Afar Zone 1,2,mixture_offset,4,-0.8158040011213157,-1.443492853976899,-0.273491871977921
ETH,ETH.2.2_1,Afar Zone 2,2,mixture_offset,4,-1.3799715037808435,-2.210847639957889,-0.6759078840676711
ETH,ETH.2.3_1,Afar Zone 3,2,mixture_offset,4,-0.6013239542024261,-1.2742011572035798,-0.014622426556107295
ETH,ETH.2.4_1,Afar Zone 4,2,mixture_offset,4,-0.7537169208236971,-1.5453025185339908,-0.071409913517016
ETH,ETH.2.5_1,Afar Zone 5,2,mixture_offset,4,-0.340379487840069,-1.086700159490869,0.36367095497228547
ETH,ETH.3.1_1,Agew Awi,2,mixture_offset,4,-1.377906573714852,-2.194116914468561,-0.7321241576671171
ETH,ETH.3.2_1,Argoba,2,mixture_offset,4,-0.5272466565953222,-1.6728266692064406,0.508038245839393
ETH,ETH.3.3_1,Bahir Dar Special Zone,2,mixture_offset,4,-0.5722437429222207,-1.643443960638915,0.3860869926172199
ETH,ETH.3.4_1,Debub Gondar,2,mixture_offset,4,-1.1201872942359603,-1.849065959025149,-0.5067938674931962
ETH,ETH.3.5_1,Debub Wollo,2,mixture_offset,4,-0.8339774431119132,-1.8425987919060645,0.06735660312379393
ETH,ETH.3.6_1,Mirab Gojjam,2,mixture_offset,4,-1.1243167526084261,-1.9381439174325479,-0.45701654518310314
ETH,ETH.3.7_1,Misraq Gojjam,2,mixture_offset,4,-1.3983120755669545,-2.2393302966778745,-0.7131693200803478
ETH,ETH.3.8_1,North Shewa,2,mixture_offset,4,-1.0106483259769592,-1.8898580249100887,-0.2759770576555355
ETH,ETH.3.9_1,Oromia,2,mixture_offset,4,-0.9633528075441133,-1.8834343266988611,-0.1775464247039754
ETH,ETH.3.10_1,Semen Gondar,2,mixture_offset,4,-1.1493574938539366,-1.9118673986756214,-0.5141861096707414
ETH,ETH.3.11_1,Semen Wello,2,mixture_offset,4,-0.9490005017948939,-1.8881669492488689,-0.1288449869041495
ETH,ETH.3.12_1,Wag Himra,2,mixture_offset,4,-0.6475652064578843,-1.29292398368558,-0.051150551665461126
ETH,ETH.4.1_1,Asosa,2,mixture_offset,4,-0.5393818587990151,-1.602140131278635,0.41749106604084413
ETH,ETH.4.2_1,Kemashi,2,mixture_offset,4,-1.0277383312968393,-1.8527227589291164,-0.3550167531001398
ETH,ETH.4.3_1,Metekel,2,mixture_offset,4,-0.4071334246541955,-1.1273786879312757,0.27155071644130313
ETH,ETH.5.1_1,Dire Dawa,2,mixture_offset,4,-1.3883491877869845,-2.143003829456379,-0.7442286833428997
ETH,ETH.6.1_1,Agnuak,2,mixture_offset,4,-0.22259990999302307,-1.0670702581624845,0.6058138927850351
ETH,ETH.6.2_1,Majang,2,mixture_offset,4,-0.5086794564882683,-1.5598957201491672,0.4458395311512525
ETH,ETH.6.3_1,Nuer,2,mixture_offset,4,-0.4874178533209962,-1.5389885586551764,0.42330654061231443
ETH,ETH.7.1_1,Hareri,2,mixture_offset,4,-0.7208621908006579,-1.3312052691619527,-0.2017457371850611
ETH,ETH.8.1_1,Arsi,2,mixture_offset,4,-0.8198635610236176,-1.653660174847175,-0.024477751838618056
ETH,ETH.8.2_1,Bale,2,mixture_offset,4,-0.050094544800215746,-0.6028715757899433,0.5585473220146301
ETH,ETH.8.3_1,Borena,2,mixture_offset,4,0.33596955374945914,-0.24714519471033006,0.9660303756025024
ETH,ETH.8.4_1,Debub Mirab Shewa,2,mixture_offset,4,-0.9298486170214584,-1.8446887240994323,-0.12416551969601451
ETH,ETH.8.5_1,Guji,2,mixture_offset,4,-0.006646646230644725,-0.6231818868099465,0.656118044422938
ETH,ETH.8.6_1,Horo Guduru,2,mixture_offset,4,-0.5161836002335249,-1.5602153836491848,0.43540372270755834
ETH,ETH.8.7_1,Ilubabor,2,mixture_offset,4,-0.7772804549855266,-1.7347653995529524,0.1404273381311735
ETH,ETH.8.8_1,Jimma,2,mixture_offset,4,-0.5871994409913118,-1.533045303382643,0.29535161519659037
ETH,ETH.8.9_1,Kelem Wellega,2,mixture_offset,4,-0.5011255034039669,-1.5569586139112148,0.4229740031037854
ETH,ETH.8.10_1,Mirab Arsi,2,mixture_offset,4,-0.04541308111779551,-0.5333274126447757,0.5053935574646287
ETH,ETH.8.11_1,Mirab Hararghe,2,mixture_offset,4,-1.247933266922056,-1.9836971164430808,-0.6338232993298275
ETH,ETH.8.12_1,Mirab Shewa,2,mixture_offset,4,-0.46225643573725905,-1.4871150057302882,0.4888865345544939
ETH,ETH.8.13_1,Mirab Welega,2,mixture_offset,4,-0.4292543743060895,-1.4969884191912604,0.49073252317585997
ETH,ETH.8.14_1,Misraq Harerge,2,mixture_offset,4,-0.8700734801739429,-1.4759562524069108,-0.3571295363508087
ETH,ETH.8.15_1,Misraq Shewa,2,mixture_offset,4,-0.8905614100778654,-1.7371196828337585,-0.17786985073689315
ETH,ETH.8.16_1,Misraq Wellega,2,mixture_offset,4,-0.4173799552699868,-1.1335705135526573,0.29380891746597654
ETH,ETH.8.17_1,North Shewa,2,mixture_offset,4,-1.2503960318931018,-2.078884861533574,-0.5804724151637674
ETH,ETH.9.1_1,Afder,2,mixture_offset,4,-0.070354451588561,-0.5758245462616564,0.5115732224296998
ETH,ETH.9.2_1,Doolo,2,mixture_offset,4,-0.5898661014159547,-1.1323558048843354,-0.0755990768461813
ETH,ETH.9.3_1,Fafan,2,mixture_offset,4,-0.7069786971239347,-1.2329074697278108,-0.2198893617829093
ETH,ETH.9.4_1,Jarar,2,mixture_offset,4,-0.06420768636320552,-0.5606548702066743,0.518622545337208
ETH,ETH.9.5_1,Korahe,2,mixture_offset,4,0.1279716663425746,-0.41563723968335486,0.7356739058671634
ETH,ETH.9.6_1,Liben,2,mixture_offset,4,0.34123704294891943,-0.22864609496119606,0.9501163304396136
ETH,ETH.9.7_1,Nogob,2,mixture_offset,4,-0.5027791207214786,-1.0524470901444631,0.028705434992066695
ETH,ETH.9.8_1,Shabelle,2,mixture_offset,4,-0.29391024891218975,-0.8530492800937306,0.29255754054653804
ETH,ETH.9.9_1,Siti,2,mixture_offset,4,-1.0598331345545606,-1.7385002729806236,-0.5155393724475008
ETH,ETH.10.1_1,Alaba,2,mixture_offset,4,-0.3038578791651512,-1.1882452588414214,0.4995792643650117
ETH,ETH.10.2_1,Alle,2,mixture_offset,4,0.04690976001095145,-0.6174436954551298,0.7570780114505857
ETH,ETH.10.3_1,Amaro,2,mixture_offset,4,-0.26835964043677984,-0.9593299103376697,0.4301562780588967
ETH,ETH.10.4_1,Basketo,2,mixture_offset,4,-0.5257925897690943,-1.5279716139973143,0.41516997271668044
ETH,ETH.10.5_1,Bench Maji,2,mixture_offset,4,-0.23552178073327532,-0.9581217166581668,0.4812792284554075
ETH,ETH.10.6_1,Burji,2,mixture_offset,4,-0.5117722177977563,-1.5623245018808227,0.423438723401245
ETH,ETH.10.7_1,Dawro,2,mixture_offset,4,-0.32011827270789184,-1.2158610462161201,0.5157624556291909
ETH,ETH.10.8_1,Debub Omo,2,mixture_offset,4,0.13317426023889786,-0.4504316634675161,0.7660585425461649
ETH,ETH.10.9_1,Derashe,2,mixture_offset,4,-0.4691184970379947,-1.4807825904634098,0.4486540494187532
ETH,ETH.10.10_1,Gamo Gofa,2,mixture_offset,4,0.013537226358618358,-0.5401857777826117,0.6345888303926293
ETH,ETH.10.11_1,Gedeo,2,mixture_offset,4,-0.0040087271947287255,-0.5502330993482174,0.6003252389735628
ETH,ETH.10.12_1,Gurage,2,mixture_offset,4,-0.6910040455765536,-1.6499794789112494,0.24329275957556565
ETH,ETH.10.13_1,Hadiya,2,mixture_offset,4,-0.5127751282583487,-1.4768204920435335,0.37211626440466783
ETH,ETH.10.14_1,Keffa,2,mixture_offset,4,-0.640640618224513,-1.5713025378978696,0.24849222886563185
ETH,ETH.10.15_1,Kembata Tembaro,2,mixture_offset,4,-0.5677814146201766,-1.526802820458887,0.2957391936042936
ETH,ETH.10.16_1,Konso,2,mixture_offset,4,-0.06446904186512761,-0.7498423636612047,0.6715932377787988
ETH,ETH.10.17_1,Konta,2,mixture_offset,4,-0.5075706037534632,-1.544639019502417,0.44501749385449885
ETH,ETH.10.18_1,Sheka,2,mixture_offset,4,-0.49293441407618205,-1.5269412009823091,0.4722298264763781
ETH,ETH.10.19_1,Sidama,2,mixture_offset,4,-0.42937098471552987,-0.9954760367949621,0.10536751471231943
ETH,ETH.10.20_1,Silti,2,mixture_offset,4,-0.5659891496076543,-1.6459872953370074,0.37255565839697485
ETH,ETH.10.21_1,Wolayita,2,mixture_offset,4,-0.6351074427277095,-1.6480207276434482,0.2973752314794826
ETH,ETH.10.22_1,Yem,2,mixture_offset,4,-0.5618593162614455,-1.674900369531182,0.3855465382976686
ETH,ETH.11.1_1,Debubawi,2,mixture_offset,4,-1.4130060146338572,-2.26562779991599,-0.7248812080698883
ETH,ETH.11.2_1,Mehakelegnaw,2,mixture_offset,4,-1.305342016673505,-2.1228318116358236,-0.6066715342531159
ETH,ETH.11.3_1,Mi'irabawi,2,mixture_offset,4,-1.4391907404201822,-2.2301033997580824,-0.7697066188167553
ETH,ETH.11.4_1,Misraqawi,2,mixture_offset,4,-0.541124008248193,-1.6098215132946117,0.45198225930752683
ETH,ETH.11.5_1,Semien Mi'irabaw,2,mixture_offset,4,-1.4991148803574719,-2.346375375614041,-0.7889531484837905
ETH,ETH.1.1_1,Addis Abeba,2,mixture_offset,5,-0.5526412851284049,-1.0950405323506347,-0.08992224982514095
ETH,ETH.2.1_1,Afar Zone 1,2,mixture_offset,5,-0.45481428766141135,-0.9856201157011273,-0.017764180868607163
ETH,ETH.2.2_1,Afar Zone 2,2,mixture_offset,5,-0.7977205179593857,-1.58247003223773,-0.1672017487300977
ETH,ETH.2.3_1,Afar Zone 3,2,mixture_offset,5,-0.33468786868847694,-0.8651716830384031,0.12170195875302192
ETH,ETH.2.4_1,Afar Zone 4,2,mixture_offset,5,-0.4220621401579624,-1.0312024172854408,0.07788396334222558
ETH,ETH.2.5_1,Afar Zone 5,2,mixture_offset,5,-0.18031170256974538,-0.7335740080093358,0.35671316041461215
ETH,ETH.3.1_1,Agew Awi,2,mixture_offset,5,-0.7948133069811655,-1.5389454789028418,-0.1600304994853414
ETH,ETH.3.2_1,Argoba,2,mixture_offset,5,-0.28961871530417055,-1.1102933182291153,0.4392781525600779
ETH,ETH.3.3_1,Bahir Dar Special Zone,2,mixture_offset,5,-0.31074416859556697,-1.0430944954277248,0.390539599025909
ETH,ETH.3.4_1,Debub Gondar,2,mixture_offset,5,-0.6392376448992807,-1.2822286775260778,-0.11581112091773006
ETH,ETH.3.5_1,Debub Wollo,2,mixture_offset,5,-0.47170465927396,-1.217327107891877,0.12133813245693184
ETH,ETH.3.6_1,Mirab Gojjam,2,mixture_offset,5,-0.6444048590122173,-1.3623491208448077,-0.100643862793834
ETH,ETH.3.7_1,Misraq Gojjam,2,mixture_offset,5,-0.8063747554946803,-1.5624763777884976,-0.16573493070436107
ETH,ETH.3.8_1,North Shewa,2,mixture_offset,5,-0.5735108526210386,-1.265069808387026,-0.04939373683375127
ETH,ETH.3.9_1,Oromia,2,mixture_offset,5,-0.547726819010974,-1.288146143140649,0.003950480447024173
ETH,ETH.3.10_1,Semen Gondar,2,mixture_offset,5,-0.6566383285666765,-1.3278751126175996,-0.11614873640173716
ETH,ETH.3.11_1,Semen Wello,2,mixture_offset,5,-0.5382179150785535,-1.2401327851807669,0.03339395955433541
ETH,ETH.3.12_1,Wag Himra,2,mixture_offset,5,-0.3601047822831584,-0.875444786457446,0.09233167332942993
ETH,ETH.4.1_1,Asosa,2,mixture_offset,5,-0.29516152686439606,-1.060032312546384,0.3748105454059893
ETH,ETH.4.2_1,Kemashi,2,mixture_offset,5,-0.5844785091974326,-1.2319600438839875,-0.06727592261713544
ETH,ETH.4.3_1,Metekel,2,mixture_offset,5,-0.21982671425403189,-0.7466005107982572,0.29100523593225247
ETH,ETH.5.1_1,Dire Dawa,2,mixture_offset,5,-0.8017650363407782,-1.5349441014971856,-0.17881148477496075
ETH,ETH.6.1_1,Agnuak,2,mixture_offset,5,-0.1124856572451376,-0.7276539029025572,0.5101659957519196
ETH,ETH.6.2_1,Majang,2,mixture_offset,5,-0.27920070805915415,-1.0279465410994313,0.4051416297690848
ETH,ETH.6.3_1,Nuer,2,mixture_offset,5,-0.2682546650621245,-1.0080568215103587,0.394292048048636
ETH,ETH.7.1_1,Hareri,2,mixture_offset,5,-0.40378551173571026,-0.9052379769088831,0.01887848015843019
ETH,ETH.8.1_1,Arsi,2,mixture_offset,5,-0.4632864909535208,-1.11002992372388,0.06644907192334623
ETH,ETH.8.2_1,Bale,2,mixture_offset,5,0.004350108846701101,-0.46676922112892727,0.546922870071183
ETH,ETH.8.3_1,Borena,2,mixture_offset,5,0.2247334650362497,-0.3608364599566628,0.833827631560498
ETH,ETH.8.4_1,Debub Mirab Shewa,2,mixture_offset,5,-0.5314832673907111,-1.2447365107425798,0.02633547912164308
ETH,ETH.8.5_1,Guji,2,mixture_offset,5,0.024541546246228733,-0.46598737090327025,0.589046849464444
ETH,ETH.8.6_1,Horo Guduru,2,mixture_offset,5,-0.2781228928574523,-1.0327706873870288,0.41670350708078846
ETH,ETH.8.7_1,Ilubabor,2,mixture_offset,5,-0.4370112705028617,-1.1434416953264201,0.16934674474595768
ETH,ETH.8.8_1,Jimma,2,mixture_offset,5,-0.32572990721629785,-0.9940006348782,0.2677732718756428
ETH,ETH.8.9_1,Kelem Wellega,2,mixture_offset,5,-0.2689641059844294,-0.9981656416163422,0.42332615263591683
ETH,ETH.8.10_1,Mirab Arsi,2,mixture_offset,5,-0.004553888967256707,-0.4541963397373998,0.48758741122797966
ETH,ETH.8.11_1,Mirab Hararghe,2,mixture_offset,5,-0.7129538060852265,-1.365735091317019,-0.14818687688226365
ETH,ETH.8.12_1,Mirab Shewa,2,mixture_offset,5,-0.24566925115160207,-0.9403392312945164,0.4330350383089803
ETH,ETH.8.13_1,Mirab Welega,2,mixture_offset,5,-0.22826811621525578,-0.9585061285301489,0.4632286576763624
ETH,ETH.8.14_1,Misraq Harerge,2,mixture_offset,5,-0.49047295324382306,-1.0190047346684794,-0.058179431952357676
ETH,ETH.8.15_1,Misraq Shewa,2,mixture_offset,5,-0.5070342631930744,-1.157409231859654,0.010390109201038574
ETH,ETH.8.16_1,Misraq Wellega,2,mixture_offset,5,-0.2289109606781631,-0.7535198325771758,0.291948651245939
ETH,ETH.8.17_1,North Shewa,2,mixture_offset,5,-0.7184197853896451,-1.4427724570780227,-0.12831548332982953
ETH,ETH.9.1_1,Afder,2,mixture_offset,5,-0.013044367132889166,-0.4749034427556578,0.48552446549287476
ETH,ETH.9.2_1,Doolo,2,mixture_offset,5,-0.3218613102435312,-0.7658765569930576,0.10167043016399613
ETH,ETH.9.3_1,Fafan,2,mixture_offset,5,-0.390870936290816,-0.8398850507502933,4.467522729621452e-4
ETH,ETH.9.4_1,Jarar,2,mixture_offset,5,-0.009598042300723194,-0.46713488437642947,0.5134549349999642
ETH,ETH.9.5_1,Korahe,2,mixture_offset,5,0.10230491155147776,-0.39529874330930875,0.638509198680298
ETH,ETH.9.6_1,Liben,2,mixture_offset,5,0.22953797827472908,-0.35740571834590523,0.82758007937824
ETH,ETH.9.7_1,Nogob,2,mixture_offset,5,-0.2674254192874752,-0.7171043032711607,0.1618969570130254
ETH,ETH.9.8_1,Shabelle,2,mixture_offset,5,-0.1467007119857621,-0.5942555154847543,0.32092773314393475
ETH,ETH.9.9_1,Siti,2,mixture_offset,5,-0.6051640340460567,-1.2112908755958922,-0.11667158046770064
ETH,ETH.10.1_1,Alaba,2,mixture_offset,5,-0.15789689001805382,-0.7620057255478078,0.45265445774060203
ETH,ETH.10.2_1,Alle,2,mixture_offset,5,0.05217851287142927,-0.46511039143739313,0.6651132518760621
ETH,ETH.10.3_1,Amaro,2,mixture_offset,5,-0.13880546269823782,-0.6575404302684319,0.4083358174210865
ETH,ETH.10.4_1,Basketo,2,mixture_offset,5,-0.28683629427199214,-1.0256575288422565,0.37896593283707464
ETH,ETH.10.5_1,Bench Maji,2,mixture_offset,5,-0.11175279187352333,-0.6247294546467184,0.459903347326739
ETH,ETH.10.6_1,Burji,2,mixture_offset,5,-0.2751813003012565,-0.9885873543892386,0.38671223787036313
ETH,ETH.10.7_1,Dawro,2,mixture_offset,5,-0.16111059987456,-0.7956785774813032,0.47914701944588317
ETH,ETH.10.8_1,Debub Omo,2,mixture_offset,5,0.1036053576327255,-0.39996436159130416,0.6797129946254099
ETH,ETH.10.9_1,Derashe,2,mixture_offset,5,-0.2561951366673923,-0.98120161854744,0.41837160665427076
ETH,ETH.10.10_1,Gamo Gofa,2,mixture_offset,5,0.03245667733027007,-0.4466290357367501,0.5596375623724927
ETH,ETH.10.11_1,Gedeo,2,mixture_offset,5,0.02121848179226072,-0.4376231501831245,0.5482445530395136
ETH,ETH.10.12_1,Gurage,2,mixture_offset,5,-0.38847287781925405,-1.0982491442168822,0.2582089842664543
ETH,ETH.10.13_1,Hadiya,2,mixture_offset,5,-0.2803922835739029,-0.9604310333735351,0.36694675434393376
ETH,ETH.10.14_1,Keffa,2,mixture_offset,5,-0.35464443031317733,-1.0345518649434013,0.25614039341799005
ETH,ETH.10.15_1,Kembata Tembaro,2,mixture_offset,5,-0.3122541567902069,-1.0056278552614413,0.31003834477611747
ETH,ETH.10.16_1,Konso,2,mixture_offset,5,-0.009112038709047952,-0.5185928128338142,0.5791490747889599
ETH,ETH.10.17_1,Konta,2,mixture_offset,5,-0.275951158917746,-1.0359575660071707,0.3974020553112255
ETH,ETH.10.18_1,Sheka,2,mixture_offset,5,-0.2689145224380944,-1.0146568449828517,0.4345852795226956
ETH,ETH.10.19_1,Sidama,2,mixture_offset,5,-0.23048976284043507,-0.6874374756090268,0.20286116489915368
ETH,ETH.10.20_1,Silti,2,mixture_offset,5,-0.3123001526837141,-1.0865953484553967,0.3437441112708233
ETH,ETH.10.21_1,Wolayita,2,mixture_offset,5,-0.3556985455789602,-1.0871784765946495,0.28191446350528826
ETH,ETH.10.22_1,Yem,2,mixture_offset,5,-0.30518780229990267,-1.059419518772365,0.37674394326739236
ETH,ETH.11.1_1,Debubawi,2,mixture_offset,5,-0.8182877249627317,-1.5865036355634907,-0.18138335301237596
ETH,ETH.11.2_1,Mehakelegnaw,2,mixture_offset,5,-0.7528254478557769,-1.5025456114823403,-0.15287998615813625
ETH,ETH.11.3_1,Mi'irabawi,2,mixture_offset,5,-0.8330239299449853,-1.5940028892520546,-0.1767051459628208
ETH,ETH.11.4_1,Misraqawi,2,mixture_offset,5,-0.29902364642797274,-1.0620620634544575,0.3888319664348201
ETH,ETH.11.5_1,Semien Mi'irabaw,2,mixture_offset,5,-0.8669625881397969,-1.6620688162111377,-0.181423837986497
ETH,ETH.1.1_1,Addis Abeba,2,mixture_offset,6,0.4064322726244386,0.039631543744462566,0.8406858267365088
ETH,ETH.2.1_1,Afar Zone 1,2,mixture_offset,6,0.32101365461521353,-0.03246656594066691,0.6948529397600136
ETH,ETH.2.2_1,Afar Zone 2,2,mixture_offset,6,0.5640125595961336,0.09480840961330436,1.076449534043573
ETH,ETH.2.3_1,Afar Zone 3,2,mixture_offset,6,0.22669455879504036,-0.1628344520492149,0.6025706587846705
ETH,ETH.2.4_1,Afar Zone 4,2,mixture_offset,6,0.2959542062249942,-0.10448800665036909,0.7143843138472957
ETH,ETH.2.5_1,Afar Zone 5,2,mixture_offset,6,0.11864793993499874,-0.3542382875339618,0.5150711478576604
ETH,ETH.3.1_1,Agew Awi,2,mixture_offset,6,0.5689022176641949,0.08592629103610239,1.1125223279116334
ETH,ETH.3.2_1,Argoba,2,mixture_offset,6,0.19624183749450302,-0.3980585763265851,0.7568384308167738
ETH,ETH.3.3_1,Bahir Dar Special Zone,2,mixture_offset,6,0.22294456921669492,-0.3146838097023363,0.7806066457870688
ETH,ETH.3.4_1,Debub Gondar,2,mixture_offset,6,0.4622430453149993,0.06430728082354133,0.9403612279519691
ETH,ETH.3.5_1,Debub Wollo,2,mixture_offset,6,0.33050459261331994,-0.16704535332558673,0.8734909432284376
ETH,ETH.3.6_1,Mirab Gojjam,2,mixture_offset,6,0.45982332993323416,0.04443489362838299,0.9348509910853732
ETH,ETH.3.7_1,Misraq Gojjam,2,mixture_offset,6,0.577277975224087,0.0909645499035091,1.1291145331089538
ETH,ETH.3.8_1,North Shewa,2,mixture_offset,6,0.40623384390394923,-0.01858283128241825,0.9056845995696603
ETH,ETH.3.9_1,Oromia,2,mixture_offset,6,0.3863192757551218,-0.037672044769113226,0.8743091715322139
ETH,ETH.3.10_1,Semen Gondar,2,mixture_offset,6,0.4672990833690768,0.06284971782558474,0.9530392802145042
ETH,ETH.3.11_1,Semen Wello,2,mixture_offset,6,0.3838785348116575,-0.06703081737292495,0.8961892996894568
ETH,ETH.3.12_1,Wag Himra,2,mixture_offset,6,0.2517634652838615,-0.12006227523760253,0.6231515626168024
ETH,ETH.4.1_1,Asosa,2,mixture_offset,6,0.20965508476607153,-0.35595601581854514,0.7622818567220747
ETH,ETH.4.2_1,Kemashi,2,mixture_offset,6,0.4202337893469804,0.014738848455895372,0.9110296370673304
ETH,ETH.4.3_1,Metekel,2,mixture_offset,6,0.14250288780220854,-0.32401438679824995,0.5261257670028157
ETH,ETH.5.1_1,Dire Dawa,2,mixture_offset,6,0.5694031313492506,0.09133234907962341,1.0508381600743362
ETH,ETH.6.1_1,Agnuak,2,mixture_offset,6,0.06671693577767573,-0.4777127163940809,0.5249155735744101
ETH,ETH.6.2_1,Majang,2,mixture_offset,6,0.1906586420364511,-0.37263621173547035,0.7349513969441047
ETH,ETH.6.3_1,Nuer,2,mixture_offset,6,0.1863406671815044,-0.33651294262954456,0.730239828870717
ETH,ETH.7.1_1,Hareri,2,mixture_offset,6,0.2816840323073009,-0.07333560133257906,0.6350016768441394
ETH,ETH.8.1_1,Arsi,2,mixture_offset,6,0.3251447038877354,-0.12071109501258835,0.7934490646935861
ETH,ETH.8.2_1,Bale,2,mixture_offset,6,-9.866993805606522e-4,-0.4741926688310307,0.40100533456161824
ETH,ETH.8.3_1,Borena,2,mixture_offset,6,-0.16714933489248326,-0.7367436155939011,0.35745168047098363
ETH,ETH.8.4_1,Debub Mirab Shewa,2,mixture_offset,6,0.3738701869559436,-0.07559568816751276,0.8779127948457951
ETH,ETH.8.5_1,Guji,2,mixture_offset,6,-0.017008091188657024,-0.5253877584803858,0.3983189689941441
ETH,ETH.8.6_1,Horo Guduru,2,mixture_offset,6,0.19824451765207138,-0.36859100934345757,0.7348036938533534
ETH,ETH.8.7_1,Ilubabor,2,mixture_offset,6,0.30870671214430334,-0.19241332952952891,0.8319698422102584
ETH,ETH.8.8_1,Jimma,2,mixture_offset,6,0.22396593188786873,-0.28656551161528065,0.701927124865345
ETH,ETH.8.9_1,Kelem Wellega,2,mixture_offset,6,0.18695247912280522,-0.3672298831803346,0.7061132332648474
ETH,ETH.8.10_1,Mirab Arsi,2,mixture_offset,6,-0.005689786083557728,-0.4712435651122995,0.3904357258356522
ETH,ETH.8.11_1,Mirab Hararghe,2,mixture_offset,6,0.5138469511700877,0.08882218894047587,1.0067898292796922
ETH,ETH.8.12_1,Mirab Shewa,2,mixture_offset,6,0.17240998884208342,-0.39984420968373813,0.6851010026496096
ETH,ETH.8.13_1,Mirab Welega,2,mixture_offset,6,0.16422740081149462,-0.3932775322024994,0.7093515629659838
ETH,ETH.8.14_1,Misraq Harerge,2,mixture_offset,6,0.35061047275748963,-0.0015057280889560043,0.7301424823906856
ETH,ETH.8.15_1,Misraq Shewa,2,mixture_offset,6,0.3571745391027054,-0.05292876143933422,0.8144507060812302
ETH,ETH.8.16_1,Misraq Wellega,2,mixture_offset,6,0.15394042946836906,-0.29391846150526657,0.5561366520065238
ETH,ETH.8.17_1,North Shewa,2,mixture_offset,6,0.5116925906463271,0.0696548696819873,1.028627759317311
ETH,ETH.9.1_1,Afder,2,mixture_offset,6,0.008240649676298496,-0.429837137143519,0.3913323296607043
ETH,ETH.9.2_1,Doolo,2,mixture_offset,6,0.23297924245947085,-0.10888466957590524,0.5698170606568661
ETH,ETH.9.3_1,Fafan,2,mixture_offset,6,0.28435862792216965,-0.05075092885311242,0.6129451754934023
ETH,ETH.9.4_1,Jarar,2,mixture_offset,6,0.0036307174383114027,-0.4611975498459215,0.3891544071454186
ETH,ETH.9.5_1,Korahe,2,mixture_offset,6,-0.08006880747763304,-0.6038553394410681,0.3684732351407201
ETH,ETH.9.6_1,Liben,2,mixture_offset,6,-0.16867141016456566,-0.7215077845170443,0.3552623812640491
ETH,ETH.9.7_1,Nogob,2,mixture_offset,6,0.19629732892560858,-0.15432226165731305,0.5237532995527762
ETH,ETH.9.8_1,Shabelle,2,mixture_offset,6,0.10603134568473134,-0.2936488190160292,0.4547661402652796
ETH,ETH.9.9_1,Siti,2,mixture_offset,6,0.4285944107888064,0.053303359315576254,0.8514315103178842
ETH,ETH.10.1_1,Alaba,2,mixture_offset,6,0.1056895243936063,-0.4470519014578345,0.5639202588789233
ETH,ETH.10.2_1,Alle,2,mixture_offset,6,-0.042764316672647816,-0.5841790460517671,0.4109561319455759
ETH,ETH.10.3_1,Amaro,2,mixture_offset,6,0.08610792738841468,-0.40179091584183874,0.48201352712157075
ETH,ETH.10.4_1,Basketo,2,mixture_offset,6,0.20319783148101547,-0.3268373468779224,0.7181401958384906
ETH,ETH.10.5_1,Bench Maji,2,mixture_offset,6,0.08259164598301065,-0.3875594218657527,0.486014977979323
ETH,ETH.10.6_1,Burji,2,mixture_offset,6,0.18806582871857008,-0.3754081977185932,0.7044929518254575
ETH,ETH.10.7_1,Dawro,2,mixture_offset,6,0.11475302437484439,-0.39383102931798225,0.5786668314762882
ETH,ETH.10.8_1,Debub Omo,2,mixture_offset,6,-0.08027882769356158,-0.6224795034376577,0.3691385900690912
ETH,ETH.10.9_1,Derashe,2,mixture_offset,6,0.17814104094676483,-0.3905344340748633,0.6957176343838235
ETH,ETH.10.10_1,Gamo Gofa,2,mixture_offset,6,-0.026711809008913366,-0.5291976604848714,0.39000662571915146
ETH,ETH.10.11_1,Gedeo,2,mixture_offset,6,-0.02176534537325036,-0.5163361549112945,0.3889699861136474
ETH,ETH.10.12_1,Gurage,2,mixture_offset,6,0.2684408515676085,-0.2556433411424025,0.781435603815434
ETH,ETH.10.13_1,Hadiya,2,mixture_offset,6,0.19359324051585877,-0.3345813491990126,0.6921870459336298
ETH,ETH.10.14_1,Keffa,2,mixture_offset,6,0.2518665175857545,-0.26283923921821634,0.7656588170062157
ETH,ETH.10.15_1,Kembata Tembaro,2,mixture_offset,6,0.21993388213665344,-0.29945440844270776,0.7359837186798768
ETH,ETH.10.16_1,Konso,2,mixture_offset,6,0.008582464273353149,-0.5011748981783923,0.42547818811652355
ETH,ETH.10.17_1,Konta,2,mixture_offset,6,0.1935345460107975,-0.3604623329620127,0.7104176460979293
ETH,ETH.10.18_1,Sheka,2,mixture_offset,6,0.18861506616836976,-0.37580817673420325,0.7406685816612726
ETH,ETH.10.19_1,Sidama,2,mixture_offset,6,0.15439705572457732,-0.23874847251252626,0.488802882298661
ETH,ETH.10.20_1,Silti,2,mixture_offset,6,0.21554496976515505,-0.3323075647216841,0.7806787210104319
ETH,ETH.10.21_1,Wolayita,2,mixture_offset,6,0.24825569435814557,-0.2893081077024472,0.7764777199997143
