country,gid,name,run_level,model,month,mean,q025,q975
AGO,AGO.11_1,Luanda,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.11_1,Luanda,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.11_1,Luanda,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.11_1,Luanda,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.11_1,Luanda,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.11_1,Luanda,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.11_1,Luanda,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.11_1,Luanda,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.11_1,Luanda,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.11_1,Luanda,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.12_1,Lunda Norte,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.12_1,Lunda Norte,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.12_1,Lunda Norte,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.12_1,Lunda Norte,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.12_1,Lunda Norte,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.12_1,Lunda Norte,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.12_1,Lunda Norte,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.12_1,Lunda Norte,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.12_1,Lunda Norte,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.12_1,Lunda Norte,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.12_1,Lunda Norte,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.12_1,Lunda Norte,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.13_1,Lunda Sul,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.13_1,Lunda Sul,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.13_1,Lunda Sul,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.13_1,Lunda Sul,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.13_1,Lunda Sul,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.13_1,Lunda Sul,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.13_1,Lunda Sul,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.13_1,Lunda Sul,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.13_1,Lunda Sul,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.13_1,Lunda Sul,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.13_1,Lunda Sul,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.13_1,Lunda Sul,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.14_1,Malanje,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.14_1,Malanje,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.14_1,Malanje,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.14_1,Malanje,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.14_1,Malanje,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.14_1,Malanje,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.14_1,Malanje,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.14_1,Malanje,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.14_1,Malanje,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.14_1,Malanje,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.14_1,Malanje,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.14_1,Malanje,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.15_1,Moxico,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.15_1,Moxico,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.15_1,Moxico,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.15_1,Moxico,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.15_1,Moxico,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.15_1,Moxico,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.15_1,Moxico,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.15_1,Moxico,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.15_1,Moxico,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.15_1,Moxico,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.15_1,Moxico,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.15_1,Moxico,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.16_1,Namibe,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.16_1,Namibe,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.16_1,Namibe,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.16_1,Namibe,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.16_1,Namibe,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.16_1,Namibe,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.16_1,Namibe,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.16_1,Namibe,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.16_1,Namibe,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.16_1,Namibe,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.16_1,Namibe,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.16_1,Namibe,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.17_1,Uíge,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.17_1,Uíge,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.17_1,Uíge,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.17_1,Uíge,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.17_1,Uíge,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.17_1,Uíge,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.17_1,Uíge,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.17_1,Uíge,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.17_1,Uíge,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.17_1,Uíge,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.17_1,Uíge,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.17_1,Uíge,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.18_1,Zaire,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.18_1,Zaire,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.18_1,Zaire,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.18_1,Zaire,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.18_1,Zaire,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.18_1,Zaire,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.18_1,Zaire,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.18_1,Zaire,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.18_1,Zaire,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.18_1,Zaire,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.18_1,Zaire,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.18_1,Zaire,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.2_1,Benguela,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.2_1,Benguela,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.2_1,Benguela,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.2_1,Benguela,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.2_1,Benguela,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.2_1,Benguela,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.2_1,Benguela,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.2_1,Benguela,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.2_1,Benguela,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.2_1,Benguela,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.2_1,Benguela,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.2_1,Benguela,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.3_1,Bié,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.3_1,Bié,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.3_1,Bié,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.3_1,Bié,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.3_1,Bié,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.3_1,Bié,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.3_1,Bié,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.3_1,Bié,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.3_1,Bié,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.3_1,Bié,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.3_1,Bié,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.3_1,Bié,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.4_1,Cabinda,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.4_1,Cabinda,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.4_1,Cabinda,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.4_1,Cabinda,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.4_1,Cabinda,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.4_1,Cabinda,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.4_1,Cabinda,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.4_1,Cabinda,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.4_1,Cabinda,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.4_1,Cabinda,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.4_1,Cabinda,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.4_1,Cabinda,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.5_1,Cuando Cubango,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.5_1,Cuando Cubango,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.5_1,Cuando Cubango,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.5_1,Cuando Cubango,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.5_1,Cuando Cubango,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.5_1,Cuando Cubango,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.5_1,Cuando Cubango,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.5_1,Cuando Cubango,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.5_1,Cuando Cubango,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.5_1,Cuando Cubango,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.5_1,Cuando Cubango,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.5_1,Cuando Cubango,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.6_1,Cuanza Norte,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.6_1,Cuanza Norte,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.6_1,Cuanza Norte,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.6_1,Cuanza Norte,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.6_1,Cuanza Norte,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.6_1,Cuanza Norte,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.6_1,Cuanza Norte,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.6_1,Cuanza Norte,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.6_1,Cuanza Norte,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.6_1,Cuanza Norte,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.6_1,Cuanza Norte,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.6_1,Cuanza Norte,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.7_1,Cuanza Sul,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.7_1,Cuanza Sul,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.7_1,Cuanza Sul,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.7_1,Cuanza Sul,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.7_1,Cuanza Sul,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.7_1,Cuanza Sul,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.7_1,Cuanza Sul,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.7_1,Cuanza Sul,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.7_1,Cuanza Sul,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.7_1,Cuanza Sul,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.7_1,Cuanza Sul,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.7_1,Cuanza Sul,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.8_1,Cunene,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.8_1,Cunene,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.8_1,Cunene,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.8_1,Cunene,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.8_1,Cunene,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.8_1,Cunene,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.8_1,Cunene,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.8_1,Cunene,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.8_1,Cunene,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.8_1,Cunene,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.8_1,Cunene,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.8_1,Cunene,1,offset,12,0.64623567825,0.22917825,1.0667025
AGO,AGO.9_1,Huambo,1,offset,1,0.4940805931,0.11381625000000002,0.8709577500000002
AGO,AGO.9_1,Huambo,1,offset,2,-0.18903269932825,-0.53621075,0.14710025000000004
AGO,AGO.9_1,Huambo,1,offset,3,-0.00600032643665,-0.368018,0.34064975000000003
AGO,AGO.9_1,Huambo,1,offset,4,0.352120422720475,-7.802197499999844e-4,0.6856897500000001
AGO,AGO.9_1,Huambo,1,offset,5,0.53770132801,0.19026150000000003,0.8720647499999999
AGO,AGO.9_1,Huambo,1,offset,6,-0.09143878511725,-0.458301,0.2723340000000001
AGO,AGO.9_1,Huambo,1,offset,7,-0.7940092675,-1.183925,-0.4078119999999999
AGO,AGO.9_1,Huambo,1,offset,8,-0.70695487245,-1.1131075,-0.32049724999999996
AGO,AGO.9_1,Huambo,1,offset,9,-0.345922317405,-0.769164,0.06456225000000004
AGO,AGO.9_1,Huambo,1,offset,10,-0.1469000143225,-0.65989,0.36130775
AGO,AGO.9_1,Huambo,1,offset,11,0.2501791375775,-0.2199505,0.6994322500000001
AGO,AGO.9_1,Huambo,1,offset,12,0.64623567825,0.22917825,1.0667025
BEN,BEN.1_1,Alibori,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.1_1,Alibori,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.1_1,Alibori,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.1_1,Alibori,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.1_1,Alibori,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.1_1,Alibori,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.1_1,Alibori,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.1_1,Alibori,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.1_1,Alibori,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.1_1,Alibori,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.1_1,Alibori,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.1_1,Alibori,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.10_1,Ouémé,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.10_1,Ouémé,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.10_1,Ouémé,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.10_1,Ouémé,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.10_1,Ouémé,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.10_1,Ouémé,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.10_1,Ouémé,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.10_1,Ouémé,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.10_1,Ouémé,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.10_1,Ouémé,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.10_1,Ouémé,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.10_1,Ouémé,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.11_1,Plateau,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.11_1,Plateau,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.11_1,Plateau,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.11_1,Plateau,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.11_1,Plateau,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.11_1,Plateau,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.11_1,Plateau,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.11_1,Plateau,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.11_1,Plateau,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.11_1,Plateau,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.11_1,Plateau,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.11_1,Plateau,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.12_1,Zou,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.12_1,Zou,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.12_1,Zou,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.12_1,Zou,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.12_1,Zou,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.12_1,Zou,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.12_1,Zou,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.12_1,Zou,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.12_1,Zou,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.12_1,Zou,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.12_1,Zou,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.12_1,Zou,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.2_1,Atakora,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.2_1,Atakora,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.2_1,Atakora,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.2_1,Atakora,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.2_1,Atakora,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.2_1,Atakora,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.2_1,Atakora,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.2_1,Atakora,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.2_1,Atakora,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.2_1,Atakora,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.2_1,Atakora,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.2_1,Atakora,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.3_1,Atlantique,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.3_1,Atlantique,1,base,2,-0.115454099836525,-0.66746,0.3929185
BEN,BEN.3_1,Atlantique,1,base,3,0.004703735917,-0.48529125,0.4771667500000001
BEN,BEN.3_1,Atlantique,1,base,4,-1.11494485,-1.833205,-0.4668524999999999
BEN,BEN.3_1,Atlantique,1,base,5,-1.167542005,-1.8672525,-0.5360547499999999
BEN,BEN.3_1,Atlantique,1,base,6,-0.39624360967425,-0.989619,0.14242575000000002
BEN,BEN.3_1,Atlantique,1,base,7,0.16767652376425,-0.3274315,0.6493645000000001
BEN,BEN.3_1,Atlantique,1,base,8,0.5166581761275,0.07993125,0.95080075
BEN,BEN.3_1,Atlantique,1,base,9,0.9988380975,0.544939,1.4163225
BEN,BEN.3_1,Atlantique,1,base,10,1.1752881225,0.7070160000000001,1.61661
BEN,BEN.3_1,Atlantique,1,base,11,0.703162592725,0.20849675,1.1755275
BEN,BEN.3_1,Atlantique,1,base,12,-0.673725984545,-1.3651575,-0.05873482499999988
BEN,BEN.4_1,Borgou,1,base,1,-0.0979370715175,-0.636082,0.40002725
BEN,BEN.4_1,Borgou,1,base,2,-0.115454099836525,-0.66746,0.3929185
